7146,1896.21,-229.815
1,2059.46,-215.119
7153,2523.13,-59.2262
7154,1760.32,-354.494
7216,2565.2,-34.478
2,2105.7,-224.567
7217,1777.88,-375.273
7220,1975.04,-261.699
7145,2503.66,5.62185
3,2109.45,-124.524
7151,1929.91,-147.735
2041,2513.71,63.764
4,2180.91,-112.807
7402,2055.4,-138.36
7149,2566.14,121.134
5,2173.77,-37.1275
7359,2027.03,-83.1894
7,2283.8,43.6449
6,2280.69,14.4178
7401,2504.84,140.187
7357,2545.71,201.414
7475,183.005,-1098.28
8,192.242,-1125.14
7491,170.756,-1164.16
7492,226.222,-1109.4
7489,190.515,-1066.44
9,212.808,-1065.35
7490,224.598,-1017.41
14,306.322,-1118.4
10,276.151,-1134.11
7495,298.77,-1170.75
5348,278.412,-980.743
11,268.532,-1022.11
7493,305.473,-1064.74
17,162.543,-896.556
12,176.536,-947.569
7487,176.213,-982.057
7488,195.321,-962.03
18,360.627,-1189.41
13,332.197,-1172.45
7496,339.73,-1152.93
21,169.457,-889.201
15,188.227,-918.513
5347,203.807,-901.657
5349,247.336,-924.34
16,262.444,-888.222
5357,302.473,-894.326
7484,240.086,-843.543
7477,147.075,-849.915
25,394.293,-1188.91
7497,357.887,-1202.76
19,382.951,-1164.27
5351,417.314,-1147.46
5352,406.504,-1091.18
20,343.986,-1050.73
5353,321.808,-993.268
7478,162.358,-850.647
5356,343.143,-817.572
22,302.015,-846.875
7509,262.572,-826.247
24,175.319,-823.904
23,198.115,-813.968
36,182.569,-771.946
37,152.835,-796.205
7483,179.157,-859.504
7499,441.073,-1208.68
38,552.183,-1039.49
26,520.815,-1006.84
39,547.17,-968.558
7519,464.055,-1009.53
7517,345.099,-945.6
27,412.707,-946.636
7518,430.645,-881.981
7501,503.905,-1189.52
28,519.713,-1168.94
7503,511.01,-1112.89
7505,545.223,-1201.4
29,463.873,-1183.64
7502,472.1,-1210.52
30,142.949,-801.123
530,119.13,-753.969
40,497.872,-837.776
31,481.309,-866.926
7521,516.671,-878.241
5354,399.424,-829.82
32,426.087,-787.31
7514,412.933,-749.401
7516,467.512,-780.613
5355,329.936,-773.855
33,363.101,-744.561
7512,348.288,-708.681
35,248.141,-786.171
34,257.216,-766.047
41,240.294,-753.031
7511,285.623,-757.157
42,227.113,-763.757
7482,157.314,-749.313
7507,196.22,-750.663
7480,144.71,-761.256
7527,581.894,-1014.37
7528,554.158,-1094.17
43,574.813,-978.217
7522,546.262,-917.906
44,523.306,-847.091
7524,490.223,-796.767
550,239.11,-727.915
559,595.55,-948.571
7525,555.734,-822.661
4157,653.371,-2943.03
45,655.629,-2947.34
4159,658.564,-2938.9
4160,650.66,-2951.54
4144,638.177,-2914.72
46,638.983,-2935.9
4145,637.405,-2940.63
4153,644.171,-2946.99
77,655.966,-2901.22
47,653.14,-2910
4149,648.403,-2896.57
4155,653.827,-2929.41
49,656.852,-2913.78
48,657.331,-2933.72
4150,652.449,-2888.44
4151,658.343,-2916.55
4146,637.069,-2931.34
50,640.899,-2930.33
4148,641.575,-2914.28
4156,644.625,-2942.12
4228,-9.17462,505.117
51,-12.55,512.717
4230,-13.4471,510.1
4231,-16.9358,513.558
4225,-16.4146,483.678
52,-18.2141,491.093
4226,-13.3847,482.123
4227,-19.6109,504.276
53,-18.5304,511.425
79,-12.8815,497.186
54,-6.84884,496.011
4210,-0.332611,481.995
83,5.48147,461.841
55,3.54856,470.875
4218,4.86273,466.237
3929,-1816.11,-499.279
56,-1821.63,-495.361
3941,-1815.37,-493.447
3942,-1823.8,-497.535
86,-1802.68,-508.407
57,-1805.06,-511.209
3939,-1811.31,-506.934
3944,-1793.56,-514.248
84,-1785.87,-509.651
58,-1800.75,-505.686
3938,-1800.43,-500.733
88,-1766.16,-501.412
59,-1783.35,-496.619
89,-1779.28,-499.501
3937,-1800.5,-494.024
60,-1797.63,-497.531
3947,-1781.2,-502.654
3958,-1808.36,-500.09
3825,-1852.35,722.13
61,-1854.22,723.147
3828,-1854.14,719.838
3829,-1848.28,718.882
92,-1796.66,678.901
62,-1802.06,684.104
3824,-1819.23,696.228
3843,-1787.71,672.269
91,-1829.98,707.11
63,-1832.25,706.699
3823,-1843.9,713.249
65,-1823.61,693.842
64,-1836.65,706.238
3826,-1844.9,716.536
3830,-1836.68,703.554
3831,-1816.85,694.32
3832,-1811.39,678.407
66,-1806.17,673.762
3837,-1798.56,666.64
3839,-1803.47,676.271
4029,-1960.47,-2400.44
67,-1964.08,-2402.18
4032,-1959,-2397.63
4033,-1963.2,-2406.8
69,-1925.42,-2391.49
68,-1912.73,-2390.35
4036,-1900.08,-2385.73
4053,-1909.58,-2388.7
70,-1944.78,-2399.1
103,-1915.67,-2381.43
102,-1948.95,-2395.59
4028,-1956.97,-2406.14
4030,-1956.73,-2395.12
71,-1945.5,-2389.53
4035,-1935.58,-2384.67
4060,-1938.46,-2389.19
164,642.105,-2881.05
72,642.149,-2898.51
73,640.67,-2947.95
4158,644.756,-2952.35
74,637.633,-2919.01
4147,637.396,-2906.42
177,645.055,-2825.98
75,642.255,-2858.53
194,645.296,-2865.44
4137,639.237,-2883.03
76,658.306,-2929.43
208,653.408,-2874.51
4211,-13.3135,471.634
78,-6.14142,448.079
4212,-3.74811,442.001
4222,3.31209,428.555
4217,-11.6594,485.838
4229,-17.0548,506.826
4209,0.275633,474.72
80,-4.40222,472.337
4216,-0.221918,454.477
81,7.09273,446.208
4219,9.6219,450.228
4223,11.5597,432.397
4220,-5.81065,482.779
82,-9.30925,500.846
285,17.3345,430.04
306,-1759.54,-509.902
85,-1818.29,-496.033
3957,-1788.81,-512.308
322,-1745.53,-520.545
87,-1758.94,-519.47
3945,-1771.86,-519.772
3952,-1756,-515.713
344,-1731.54,-507.81
358,-1752.35,-505.158
377,-1736.42,632.706
90,-1756.66,649.347
3833,-1775.97,663.776
3834,-1755.29,646.194
3827,-1841.34,716.035
3835,-1769.73,655.086
391,-1698.32,592.16
93,-1717.01,605.86
414,-1720.23,606.154
3848,-1731.68,619.31
3836,-1754.92,637.365
94,-1761.11,637.253
3838,-1774.29,647.454
3841,-1747.7,627.091
95,-1847.4,712.551
96,-1821.01,692.238
432,-1751.34,638.238
97,-1780.31,660.564
3844,-1782.39,666.48
456,-1849.73,-2360.61
98,-1875.8,-2375.14
4037,-1873.52,-2374.37
99,-1952.74,-2401.25
4031,-1959.76,-2406.76
4038,-1934.44,-2392.72
473,-1854.29,-2357.44
100,-1866.6,-2363.7
4042,-1870.71,-2369.95
4049,-1873.06,-2363.57
4040,-1896.88,-2378.41
101,-1890.83,-2371.01
4044,-1898.56,-2370.43
511,-1879.7,-2364.55
7140,1041.64,-679.576
104,1253.35,-591.657
7152,1444.4,-471.185
7213,1273.3,-623.19
7214,1468.02,-544.946
105,1352.53,-634.633
7218,1407.15,-608.042
7222,1181.44,-749.18
7121,1014.48,-411.601
106,1347.85,-346.679
7143,1520.97,-347.98
7147,1507.99,-279.868
7136,991.763,-578.783
107,903.768,-678.744
7138,676.578,-776.481
108,1139.86,-807.224
7224,1228.57,-741.991
7241,1006.61,-928.978
109,1639.69,-445.681
7398,1536.99,-465.48
118,758.975,-887.592
110,966.308,-766.965
7202,1097.1,-731.945
121,600.903,-625.846
111,750.747,-590.485
122,657.744,-565.301
123,631.006,-489.743
112,771.926,-471.228
7097,668.94,-513.836
7068,506.701,-961.49
113,605.515,-885.638
7200,632.923,-916.682
544,861.733,-1063.55
114,895.206,-1011.17
7230,815.732,-1038.11
126,1148.09,-765.173
115,1137.1,-808.731
