9907233,1.0997056708722494e-05,0.06527714140987805
9301253,0.0008549608511884829,0.10476018150956502
9504304,7.202035087736576e-05,0.07715415478160952
9505235,5.6964961760280484e-05,0.07430068449023527
9506257,1.746173413804142e-05,0.07806948021927218
9606402,4.4166397207276677e-05,0.0625198475798347
9607354,3.5107489929064706e-05,0.061669302119917335
9611297,3.6722876083777726e-05,0.06987701824167906
9702314,0.00010324390591111063,0.0722155476581398
9704296,1.668385926547198e-05,0.06089802341514276
9803214,2.746301737952786e-05,0.06590581115763208
9903217,3.5150839933121326e-05,0.06587897250068554
9311274,0.00036045072228897484,0.12451302082358671
9502335,0.00021647865116562217,0.12751594693760224
9611296,1.6442225154676132e-05,0.06768610576512732
9612258,1.1401345245752735e-05,0.05592330630355416
9301203,6.035083993155945e-05,0.08257925111731268
9301206,2.3209757089838505e-05,0.07417305341709589
9502274,2.2731628649783918e-05,0.057747642741380924
9503474,5.823669897012533e-05,0.09303192417088918
9302247,0.0006230673205267099,0.12437445439446806
9501357,0.0002148615967832422,0.1195574384985271
9501384,0.0004535492657478161,0.10393538104443874
9502366,0.00018365167517527125,0.12212723763308485
9504372,0.0006029542358556166,0.11419355397154957
9511210,0.00030758627682925656,0.1017545305041412
9610453,2.1742167018303616e-05,0.0653274763189455
9706487,3.984804470404844e-05,0.07132468949970393
9211239,0.00024350546035563814,0.13576173127289398
9302217,0.0006130563256119781,0.13799743826781824
9405341,0.00023177820949305496,0.12115805133761363
9409335,0.0001882955023514612,0.14024079884107044
9409371,0.00012001563462609951,0.1280559650773432
9411285,0.00017713060820805665,0.12689958100389562
9508393,9.659521614523555e-05,0.10990883046177922
9602366,0.00021664428851319486,0.11749003663383381
9606210,1.1954239143740852e-05,0.06340800772365351
9610360,5.791788246707977e-05,0.08713897648914277
9605245,6.587369120932397e-05,0.06433800535392786
9610282,4.402886828348322e-05,0.06461166946801528
9803242,8.278494155009786e-05,0.07353213847042497
9804209,8.585136876944758e-05,0.07211092989772644
9805334,5.0347824151495554e-05,0.07021000422796192
112133,1.0903473406522385e-05,0.0015990721198638604
2171,3.3472002185599684e-05,0.0473042487702335
12308,6.528582248014276e-05,0.04892646598251266
104062,5.212836762749437e-05,0.04249761109890231
104110,7.582133869753353e-05,0.04014750744307196
112008,1.2082761042687595e-05,0.0015900796736309565
9403384,0.00019165298886115995,0.13791461484717574
9501265,0.00010498493321274003,0.12480950722622496
9512380,0.000604769517325856,0.12825596686211366
9607469,1.148464745999054e-05,0.04566698130485407
9711261,5.044300178973482e-05,0.10664520761655599
9712252,3.792933385409762e-05,0.1027230237874214
9910236,3.040665288195733e-05,0.06590312630792733
9810333,5.5458467470166814e-05,0.0709910396883704
9901418,1.677385110521671e-05,0.047114406314521996
9908432,2.2363177793056105e-05,0.04771570775012195
9911280,2.876701937434272e-05,0.04718393894920607
9210215,0.00010251986901717296,0.13294778961020165
9211304,0.00042717770966024365,0.15429943685949962
9211321,0.0002958917667511838,0.15486115811345333
9212203,0.00125338495927199,0.15593663986168532
9303284,0.00041330710664213687,0.15594233041411001
9304257,0.0005120530214886128,0.1567765645703717
9406263,0.0002132033051851251,0.14004203716530825
1113,3.4640839841760894e-05,0.04063784420576819
1297,2.933101480386484e-05,0.04160681792253385
2227,1.2230886387384659e-05,0.04312270091133348
3323,1.86314152592034e-05,0.04354263338506301
4004,6.556213530970718e-05,0.04405896372644759
4173,8.360436540933686e-05,0.044027667590684265
4213,4.7035745091758236e-05,0.04150657879336263
5006,3.064571153528092e-05,0.04387934828085561
6001,3.550946409149953e-05,0.043844266208241334
6022,3.05719342627619e-05,0.046546143867583864
6124,0.0001313578896142969,0.046772228636728794
6225,1.700569877066206e-05,0.045772679524052416
6351,2.3822906255346066e-05,0.041446178365116784
6357,1.0184214669296942e-05,0.03792366273113736
7038,1.824343752737894e-05,0.04583466908867451
7136,1.2722823965436765e-05,0.03825556809336462
7256,2.7303743427025015e-05,0.046333113156580445
7360,1.8161185026424884e-05,0.048706097729255514
8004,2.0800067030378122e-05,0.0488158858534804
8009,2.1498455928514936e-05,0.04876776514266633
8018,1.9297716735676162e-05,0.048756741654392706
8159,1.7987213021959897e-05,0.040387456745588246
8216,1.3311514703458633e-05,0.03827321686508765
8255,5.9179263091494605e-05,0.043102020158809595
8273,2.3477350058890257e-05,0.04879409469057245
9042,1.2612322401827219e-05,0.037926952384960556
9054,1.2614061334540506e-05,0.03792668563501118
9210,1.0536224171306315e-05,0.038644962159171375
11238,1.8734434985263535e-05,0.037970304594913434
11358,1.683755688605683e-05,0.037929709020836144
12152,2.1214800098421402e-05,0.04038614601775436
12208,1.4314759624304135e-05,0.03796308719325719
12271,2.0396933682810076e-05,0.04288606386259929
101118,1.5296139567452417e-05,0.03794990692633513
101190,1.2528017984791163e-05,0.03793255500079921
102012,1.2454890850642086e-05,0.037939137965515984
