9907233,1.0997056708722494e-05
9301253,0.0008549608511884829
9504304,7.202035087736576e-05
9505235,5.6964961760280484e-05
9506257,1.746173413804142e-05
9606402,4.4166397207276677e-05
9607354,3.5107489929064706e-05
9611297,3.6722876083777726e-05
9702314,0.00010324390591111063
9704296,1.668385926547198e-05
9803214,2.746301737952786e-05
9903217,3.5150839933121326e-05
9311274,0.00036045072228897484
9502335,0.00021647865116562217
9611296,1.6442225154676132e-05
9612258,1.1401345245752735e-05
9301203,6.035083993155945e-05
9301206,2.3209757089838505e-05
9502274,2.2731628649783918e-05
9503474,5.823669897012533e-05
9302247,0.0006230673205267099
9501357,0.0002148615967832422
9501384,0.0004535492657478161
9502366,0.00018365167517527125
9504372,0.0006029542358556166
9511210,0.00030758627682925656
9610453,2.1742167018303616e-05
9706487,3.984804470404844e-05
9211239,0.00024350546035563814
9302217,0.0006130563256119781
9405341,0.00023177820949305496
9409335,0.0001882955023514612
9409371,0.00012001563462609951
9411285,0.00017713060820805665
9508393,9.659521614523555e-05
9602366,0.00021664428851319486
9606210,1.1954239143740852e-05
9610360,5.791788246707977e-05
9605245,6.587369120932397e-05
9610282,4.402886828348322e-05
9803242,8.278494155009786e-05
9804209,8.585136876944758e-05
9805334,5.0347824151495554e-05
112133,1.0903473406522385e-05
2171,3.3472002185599684e-05
12308,6.528582248014276e-05
104062,5.212836762749437e-05
104110,7.582133869753353e-05
112008,1.2082761042687595e-05
9403384,0.00019165298886115995
9501265,0.00010498493321274003
9512380,0.000604769517325856
9607469,1.148464745999054e-05
9711261,5.044300178973482e-05
9712252,3.792933385409762e-05
9910236,3.040665288195733e-05
9810333,5.5458467470166814e-05
9901418,1.677385110521671e-05
9908432,2.2363177793056105e-05
9911280,2.876701937434272e-05
9210215,0.00010251986901717296
9211304,0.00042717770966024365
9211321,0.0002958917667511838
9212203,0.00125338495927199
9303284,0.00041330710664213687
9304257,0.0005120530214886128
9406263,0.0002132033051851251
1113,3.4640839841760894e-05
1297,2.933101480386484e-05
2227,1.2230886387384659e-05
3323,1.86314152592034e-05
4004,6.556213530970718e-05
4173,8.360436540933686e-05
4213,4.7035745091758236e-05
5006,3.064571153528092e-05
6001,3.550946409149953e-05
6022,3.05719342627619e-05
6124,0.0001313578896142969
6225,1.700569877066206e-05
6351,2.3822906255346066e-05
6357,1.0184214669296942e-05
7038,1.824343752737894e-05
7136,1.2722823965436765e-05
7256,2.7303743427025015e-05
7360,1.8161185026424884e-05
8004,2.0800067030378122e-05
8009,2.1498455928514936e-05
8018,1.9297716735676162e-05
8159,1.7987213021959897e-05
8216,1.3311514703458633e-05
8255,5.9179263091494605e-05
8273,2.3477350058890257e-05
9042,1.2612322401827219e-05
9054,1.2614061334540506e-05
9210,1.0536224171306315e-05
11238,1.8734434985263535e-05
11358,1.683755688605683e-05
12152,2.1214800098421402e-05
12208,1.4314759624304135e-05
12271,2.0396933682810076e-05
101118,1.5296139567452417e-05
101190,1.2528017984791163e-05
102012,1.2454890850642086e-05
102077,1.3764563577957215e-05
102219,1.2611925365106368e-05
103020,1.7211908208309693e-05
103211,1.6953329125306427e-05
104018,1.1077949461147725e-05
9309283,0.00033109681403387244
9404282,0.00022417374514487355
9408404,0.00021355941756359312
9411308,5.3771947989803496e-05
9509204,8.513383800895203e-05
9607366,3.992684275123135e-05
9607447,6.556395114680302e-05
9703353,9.375456425603199e-05
9704423,0.00015349665495186657
9705292,0.0001758309734976497
9707251,0.00012908466214592534
9712225,9.952687162196892e-05
9712306,2.9635384828488208e-05
9801443,5.188156879345664e-05
9802394,0.0001021311715112447
9802433,5.419713928556758e-05
9804363,0.00010420151084240604
9805403,4.4229949318057066e-05
9806468,3.4840066808597146e-05
9808493,6.45950002301388e-05
9809311,6.008568711871363e-05
9809384,1.9591374564813122e-05
9810260,4.269133460142909e-05
9810438,1.1872105233140084e-05
9812396,4.391371079083699e-05
9903456,2.8639405754020018e-05
9903535,6.783342952780399e-05
9905312,0.00016961244897056697
9909564,1.5575480407533608e-05
9910291,3.639118379540717e-05
9911250,1.534959855178707e-05
9911427,3.9356095026600264e-05
9911528,2.2042183164407845e-05
9512388,0.00011498140207108583
9702315,8.71069397082273e-05
9704402,4.015244578836726e-05
9707225,4.770987508666965e-05
9709328,6.130004752831418e-05
9207214,0.0015558111592482778
9207222,0.00010990245883169113
9209231,0.00010296919390220198
9211256,0.0008544131114986487
9211260,0.000737495915289824
9211333,2.3772858984174316e-05
9302244,0.00039805925661128987
9303225,0.0001864316004844799
9303270,0.00050974894943282
9304225,0.0012186511845819986
9306320,0.0008324501916695485
9307247,0.0006054201688304033
9307318,6.991364690232261e-05
9307364,0.0005890630729984792
9308246,0.0008002804475260959
9308262,0.0004853758658676486
9308287,0.00018811262958247192
9308288,0.00027732678566209104
9308349,0.0001474580805168543
9309203,3.505452544972647e-05
9309236,3.916416312979281e-05
9310212,0.00010823030845721788
9310311,0.00027538145133241507
9310332,7.968134315276395e-05
9311243,7.725119560439879e-05
9311339,0.0003170053617772331
9311345,0.0003795757902654475
9311357,0.000154323624905458
9312311,0.00021174538468208965
9312359,0.00027375780535217646
9401204,5.723343985741397e-05
9401254,0.0001881632260175141
9402347,9.802278852506037e-05
9402363,5.801575839790189e-05
9403254,0.00018675831858809037
9403407,6.695930013958393e-05
9405207,0.0001602555580399362
9405259,5.159065912528895e-05
9405346,7.365117534610464e-05
9405368,8.861119262886689e-05
9406203,6.76572718180982e-05
9406239,0.00011938062647035691
9407342,2.9361760447565783e-05
9408213,0.00013209930824276643
9408290,0.00018379371521070543
9408306,0.00012216417649289803
9408382,8.318619530207562e-05
9408390,6.465206730750688e-05
9409287,0.00014235569164454387
9409309,8.169493418235789e-05
9409391,6.403643993356551e-05
9409437,5.5750599116215236e-05
9409440,0.00012999224187775431
9409454,7.64314707754306e-05
9410388,0.00010043861249667987
9411229,0.00021498461702141892
9411335,1.7698950161164282e-05
9412324,6.207854311321469e-05
9412375,7.307230841321158e-05
9501281,0.0001624670656348662
9501389,2.946802920726339e-05
9502300,0.00024645171182186926
9502338,8.646441952707232e-05
9502363,9.105095285684335e-05
9503414,6.248837161392858e-05
9503492,0.00015156481305828726
9505397,0.00011946337621196371
9506201,6.059292296224783e-05
9506374,0.00012805865732330406
9507248,4.4731326282875436e-05
9507262,0.00012490380570124527
9508272,5.882378252331053e-05
9510323,2.7854002913313096e-05
9510378,7.35397076863109e-05
9908362,0.0015835907083525554
9302210,0.0007311678231385091
9308272,0.0002832098475349148
6056,1.7857460353368332e-05
6280,1.3557281934158024e-05
7085,2.0099877129480174e-05
7233,1.4519458796771632e-05
7339,1.1902412254388239e-05
8234,1.0120449435785776e-05
11184,1.3019588429578306e-05
11269,1.664735694235933e-05
11392,1.2322736584364232e-05
12161,1.0523985258346643e-05
101259,1.0827322928880193e-05
102274,1.0605201002433086e-05
102345,1.1450300677200373e-05
103197,1.7966506888107097e-05
9408332,0.000124174585080386
9409399,1.1415989967476117e-05
9411367,4.349030002302416e-05
9603256,1.8809050469457385e-05
